Year,StateAbbr,StateDesc,CityName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit
2017,IL,Illinois,Decatur,10,9.5,10.5
2017,IL,Illinois,Naperville,8.3,8,8.8
2017,IL,Illinois,Cicero,8.4,8.2,8.6
2017,IL,Illinois,Joliet,8.8,8.4,9.2
2017,IL,Illinois,Palatine,7.7,7.3,8.2
2017,IL,Illinois,Decatur,13.5,12.9,14.2
2017,IL,Illinois,Peoria,11.9,11.4,12.6
2017,IL,Illinois,Elgin,7.6,7.2,8.1
2017,IL,Illinois,Joliet,9.2,8.7,9.8
2017,IL,Illinois,Naperville,8.3,7.9,8.8
2017,IL,Illinois,Joliet,9.1,8.7,9.6
2017,AL,Alabama,Birmingham,13.2,12.3,14.2
2017,AL,Alabama,Birmingham,12.9,12,14
2017,IL,Illinois,Elgin,8.7,8.4,9.1
2017,IL,Illinois,Peoria,9.4,8.9,9.9
2017,IL,Illinois,Joliet,9.9,9.4,10.5
2017,IL,Illinois,Decatur,9.2,8.7,9.7
2017,IL,Illinois,Evanston,7.4,7.1,7.8
2017,IL,Illinois,Peoria,9,8.6,9.4
2017,IL,Illinois,Joliet,11.9,11.2,12.7
2017,IL,Illinois,Naperville,8.4,8.1,8.8
2017,IL,Illinois,Palatine,8.1,7.6,8.7
2017,IL,Illinois,Peoria,14.1,13.1,15.1
2017,IL,Illinois,Joliet,9.6,8.9,10.5
2017,IL,Illinois,Peoria,12.5,11.9,13.2
2017,IL,Illinois,Palatine,7.9,7.4,8.4
2017,IL,Illinois,Naperville,7.9,7.4,8.5
2017,IL,Illinois,Decatur,12.4,11.8,13.1
2017,IL,Illinois,Cicero,9,8.3,9.7
2017,IL,Illinois,Elgin,9.4,8.8,10.1
2017,IL,Illinois,Decatur,10.4,9.8,11.1
2017,IL,Illinois,Cicero,8.4,7.7,9.2
2017,IL,Illinois,Peoria,10.9,10.5,11.4
2017,IL,Illinois,Naperville,7.6,7.3,8.1
2017,IL,Illinois,Evanston,7.3,6.8,7.9
2017,IL,Illinois,Elgin,8.8,8.3,9.4
2017,IL,Illinois,Peoria,13.8,12.9,14.7
2017,IL,Illinois,Naperville,8.1,7.6,8.8
2017,IL,Illinois,Naperville,8,7.5,8.6
2017,IL,Illinois,Joliet,11,10.6,11.5
2017,IL,Illinois,Joliet,11.1,10.6,11.8
2017,IL,Illinois,Cicero,8.4,7.7,9.2
2017,IL,Illinois,Cicero,8.1,7.5,8.9
2017,IL,Illinois,Decatur,12.6,11.7,13.8
2017,IL,Illinois,Elgin,,,
2017,IL,Illinois,Decatur,11.4,10.7,12.2
2017,IL,Illinois,Elgin,8.4,8,9
2017,IL,Illinois,Evanston,8.6,8,9.6
2017,IL,Illinois,Naperville,,,
2017,IL,Illinois,Peoria,12.1,11.4,12.8
2017,MI,Michigan,Detroit,15.1,14,16.3
2017,IL,Illinois,Joliet,9.4,8.8,10.1
2017,IL,Illinois,Peoria,8.1,7.8,8.5
2017,IL,Illinois,Naperville,7.6,7.3,8
2017,IL,Illinois,Decatur,10.7,9.9,11.8
2017,IL,Illinois,Elgin,9.1,8.6,9.6
2017,IL,Illinois,Joliet,9.9,9.1,10.6
2017,IL,Illinois,Joliet,9.2,8.7,9.8
2017,IL,Illinois,Palatine,7.9,7.8,8.1
2017,IL,Illinois,Decatur,9.1,8.6,9.8
2017,IL,Illinois,Elgin,8.3,7.9,8.9
2017,IL,Illinois,Evanston,7.7,7.3,8.2
2017,IL,Illinois,Naperville,8,7.7,8.4
2017,IL,Illinois,Cicero,8.6,7.9,9.4
2017,IL,Illinois,Joliet,9.1,8.7,9.7
2017,IL,Illinois,Joliet,9,8.6,9.4
2017,IL,Illinois,Joliet,9.1,8.6,9.7
2017,IL,Illinois,Peoria,12.2,11.6,12.8
2017,IL,Illinois,Palatine,7.7,7.4,8.1
2017,IL,Illinois,Naperville,8,7.5,8.4
2017,IL,Illinois,Naperville,7.8,7.5,8.3
2017,IL,Illinois,Joliet,,,
2017,IL,Illinois,Peoria,9.2,8.8,9.8
2017,IL,Illinois,Naperville,8.2,7.7,8.9
2017,IL,Illinois,Joliet,9,8.6,9.6
2017,IL,Illinois,Palatine,7.1,6.7,7.5
2017,IL,Illinois,Joliet,11,10.3,11.6
2017,IL,Illinois,Cicero,8.8,8.1,9.5
2017,IL,Illinois,Decatur,9,8.5,9.7
2017,IL,Illinois,Palatine,7.4,7,8.1
2017,IL,Illinois,Cicero,8,7.6,8.5
2017,IL,Illinois,Evanston,8.3,8.1,8.4
2017,IL,Illinois,Joliet,9.7,8.9,10.5
2017,IL,Illinois,Decatur,12,11.4,12.6
2017,IL,Illinois,Peoria,14.6,13.7,15.8
2017,IL,Illinois,Elgin,,,
2017,IL,Illinois,Joliet,11,10.5,11.7
2017,IL,Illinois,Peoria,9.8,9.4,10.3
2017,IL,Illinois,Naperville,8.3,7.9,8.9
2017,IL,Illinois,Peoria,8,7.5,8.6
2017,IL,Illinois,Naperville,8.1,7.6,8.6
2017,IL,Illinois,Peoria,,,
2017,IL,Illinois,Decatur,11.4,10.9,12.1
2017,IL,Illinois,Palatine,8.4,7.9,9
2017,IL,Illinois,Evanston,7.5,7.1,8
2017,IL,Illinois,Elgin,9.4,8.9,10
2017,IL,Illinois,Peoria,12.3,11.6,13
2017,IL,Illinois,Naperville,8.7,8.2,9.3
2017,IL,Illinois,Elgin,9.4,9,9.9
2017,IL,Illinois,Cicero,9,8.2,9.8
2017,IL,Illinois,Joliet,9,8.5,9.5
2017,IL,Illinois,Decatur,11.5,10.9,12.2
2017,IL,Illinois,Naperville,8,7.6,8.5
2017,IL,Illinois,Peoria,10.1,9.5,10.6
2017,IL,Illinois,Joliet,10.5,9.8,11.3
2017,IL,Illinois,Elgin,9.2,8.6,9.8
2017,IL,Illinois,Peoria,12.9,12.2,13.7
2017,IL,Illinois,Elgin,9.8,9.2,10.4
2017,IL,Illinois,Joliet,9.9,9.3,10.4
2017,IL,Illinois,Joliet,8.9,8.4,9.5
2017,IL,Illinois,Decatur,9.1,8.6,9.6
2017,IL,Illinois,Decatur,10.6,10,11.3
2017,IL,Illinois,Joliet,9.8,9.7,9.9
2017,IL,Illinois,Naperville,8.1,8,8.2
2017,IL,Illinois,Peoria,10.4,9.5,11.2
2017,IL,Illinois,Joliet,9.9,9.3,10.5
2017,IL,Illinois,Peoria,8.6,8.1,9.3
2017,IL,Illinois,Evanston,9,8.3,9.7
2017,IL,Illinois,Naperville,8,7.6,8.3
2017,IL,Illinois,Peoria,12.8,11.9,14
2017,IL,Illinois,Naperville,7.9,7.6,8.3
2017,IL,Illinois,Joliet,8.9,8.6,9.3
2017,IL,Illinois,Joliet,10.1,9.5,10.7
2017,IL,Illinois,Peoria,9.3,8.8,10
2017,IL,Illinois,Joliet,9.2,8.7,9.8
2017,IL,Illinois,Elgin,7.5,7.1,8
2017,IL,Illinois,Evanston,9.1,8.6,9.7
2017,IL,Illinois,Cicero,8.2,7.5,8.9
2017,IL,Illinois,Joliet,10.6,10.1,11.3
2017,IL,Illinois,Decatur,9.1,8.6,9.8
2017,IL,Illinois,Naperville,7.6,7.2,8
2017,IL,Illinois,Palatine,7.9,7.8,8
2017,IL,Illinois,Elgin,8,7.6,8.4
2017,IL,Illinois,Peoria,12.3,11.7,13
2017,IL,Illinois,Joliet,9.7,9.4,10.2
2017,IL,Illinois,Elgin,8.3,7.8,8.8
2017,IL,Illinois,Evanston,9.2,8.7,9.7
2017,IL,Illinois,Elgin,9.2,8.6,9.9
2017,IL,Illinois,Naperville,8.7,8.1,9.3
2017,IL,Illinois,Peoria,9.3,8.8,9.9
2017,IL,Illinois,Joliet,9.4,8.9,10
2017,IL,Illinois,Cicero,8.3,7.7,9
2017,IL,Illinois,Decatur,9.2,8.6,9.9
2017,IL,Illinois,Evanston,8.1,7.7,8.6
2017,IL,Illinois,Cicero,8.1,7.7,8.6
2017,IL,Illinois,Peoria,9.2,8.9,9.6
2017,IL,Illinois,Decatur,12.8,12.3,13.4
2017,IL,Illinois,Joliet,12.6,11.8,13.5
2017,IL,Illinois,Evanston,8.3,8.2,8.5
2017,IL,Illinois,Naperville,7.9,7.5,8.4
2017,IL,Illinois,Peoria,10.7,9.7,11.8
2017,IL,Illinois,Palatine,8.1,7.6,8.6
2017,IL,Illinois,Elgin,8.8,8.7,8.9
2017,IL,Illinois,Palatine,7.9,7.3,8.6
2017,IL,Illinois,Evanston,10.6,10,11.2
2017,IL,Illinois,Naperville,8.3,7.9,8.8
2017,IL,Illinois,Decatur,10.7,10.6,10.8
2017,IL,Illinois,Peoria,10.3,10.2,10.4
2017,IL,Illinois,Elgin,9.5,8.9,10.1
2017,IL,Illinois,Elgin,8.9,8.5,9.4
2017,IL,Illinois,Cicero,8.5,7.7,9.3
2017,IL,Illinois,Elgin,9.6,8.9,10.2
2017,IL,Illinois,Decatur,11.2,10.4,12.1
2017,IL,Illinois,Peoria,12.2,11.5,13
2017,IL,Illinois,Joliet,10,9.4,10.6
2017,IL,Illinois,Peoria,8,7.5,8.6
2017,IL,Illinois,Naperville,8.6,8.3,9
2017,IL,Illinois,Palatine,7.8,7.4,8.3
2017,IL,Illinois,Naperville,7.7,7.3,8.2
2017,IL,Illinois,Evanston,7.5,7.1,7.8
2017,IL,Illinois,Peoria,9.5,9,10.1
2017,IL,Illinois,Naperville,8.2,7.7,8.7
2017,IL,Illinois,Joliet,12.2,11.4,13.2
2017,IL,Illinois,Joliet,12.4,11.8,13.1
2017,IL,Illinois,Decatur,9.7,9.1,10.4
2017,IL,Illinois,Decatur,9.2,8.7,9.7
2017,IL,Illinois,Joliet,9.2,8.7,9.8
2017,IL,Illinois,Evanston,8.8,8.4,9.3
2017,IL,Illinois,Cicero,8.7,8.1,9.6
2017,IL,Illinois,Joliet,9.6,9.2,10.1
2017,IL,Illinois,Palatine,7.7,7.2,8.3
2017,IL,Illinois,Naperville,8.1,7.7,8.7
2017,IL,Illinois,Peoria,13.2,12.6,14
2017,IL,Illinois,Elgin,8.9,8.4,9.4
2017,IL,Illinois,Decatur,9.3,8.8,10
2017,IL,Illinois,Peoria,11,10.5,11.6
2017,IL,Illinois,Joliet,10.1,9.6,10.6
2017,IL,Illinois,Elgin,,,
2017,IL,Illinois,Cicero,8.4,8.3,8.6
2017,IL,Illinois,Joliet,9.6,9.1,10.3
2017,IL,Illinois,Naperville,8.2,7.7,8.8
2017,IL,Illinois,Peoria,8.7,8.3,9.1
2017,IL,Illinois,Evanston,8.1,7.7,8.7
2017,IL,Illinois,Elgin,8.3,7.8,8.8
2017,IL,Illinois,Decatur,10.4,9.8,11
2017,IL,Illinois,Elgin,8.8,8.3,9.4
2017,IL,Illinois,Cicero,8.1,7.4,9
2017,IL,Illinois,Palatine,7.4,7,7.8
2017,IL,Illinois,Peoria,11.4,10.7,12.5
2017,IL,Illinois,Decatur,9.7,9.2,10.3
2017,IL,Illinois,Naperville,8.4,7.8,9.1
2017,IL,Illinois,Naperville,8,7.5,8.6
2017,IL,Illinois,Joliet,9.9,9.5,10.4
2017,IL,Illinois,Elgin,9.3,8.6,10.1
2017,IL,Illinois,Peoria,8.5,8.2,9
2017,IL,Illinois,Cicero,8.6,7.9,9.4
2017,IL,Illinois,Evanston,9.5,9,10
2017,IL,Illinois,Elgin,8.1,7.7,8.6
2017,IL,Illinois,Decatur,13.4,12.6,14.3
2017,IL,Illinois,Joliet,9.8,9.3,10.4
2017,IL,Illinois,Elgin,8.8,8.7,9
2017,IL,Illinois,Evanston,7.6,7.2,8.1
2017,IL,Illinois,Naperville,7.4,7,7.9
2017,IL,Illinois,Decatur,11.5,10.9,12.4
2017,IL,Illinois,Peoria,10.6,10.1,11.3
2017,IL,Illinois,Naperville,8.2,7.7,8.8
2017,IL,Illinois,Joliet,9.7,9.2,10.3
2017,IL,Illinois,Decatur,10.2,9.7,10.7
2017,IL,Illinois,Naperville,8.3,7.7,9
2017,IL,Illinois,Palatine,8.1,7.7,8.5
2017,IL,Illinois,Cicero,8.5,7.8,9.3
2017,IL,Illinois,Peoria,10.7,10.2,11.3
2017,IL,Illinois,Evanston,7.5,7.1,7.9
2017,IL,Illinois,Naperville,8,7.9,8.1
2017,IL,Illinois,Joliet,9.8,9.7,9.9
2017,IL,Illinois,Palatine,8.3,7.8,8.9
2017,IL,Illinois,Decatur,10.6,10.5,10.7
2017,IL,Illinois,Peoria,10.3,10.2,10.4
2017,IL,Illinois,Joliet,8.8,8.3,9.5
2017,IN,Indiana,Evansville,12,11.3,12.6
2017,IL,Illinois,Schaumburg,7.2,6.7,7.8
2017,IL,Illinois,Rockford,8.6,8.1,9.4
2017,IL,Illinois,Waukegan,9.7,9.2,10.2
2017,IN,Indiana,Indianapolis,10,9.5,10.6
2017,IL,Illinois,Waukegan,10.3,9.8,10.8
2017,IN,Indiana,Indianapolis,12.2,11.6,13
2017,IN,Indiana,Indianapolis,9.6,9,10.2
2017,IN,Indiana,Gary,13.4,12.5,14.5
2017,IL,Illinois,Springfield,11.2,10.5,12
2017,IN,Indiana,Evansville,9.6,9.2,10
2017,IL,Illinois,Springfield,,,
2017,IL,Illinois,Springfield,12.3,11.6,13.1
2017,IN,Indiana,Indianapolis,9.6,9.4,10
2017,IN,Indiana,Carmel,8.9,8.4,9.5
2017,AZ,Arizona,Glendale,10.7,10.6,10.7
2017,IN,Indiana,Fort Wayne,9.2,8.8,9.8
2017,IL,Illinois,Rockford,12.9,12.3,13.5
2017,IN,Indiana,Fort Wayne,10.6,10.5,10.7
2017,IL,Illinois,Schaumburg,7.8,7.4,8.3
2017,IN,Indiana,Indianapolis,11.1,10.7,11.6
2017,IN,Indiana,Indianapolis,9.4,8.8,10
2017,IN,Indiana,Fort Wayne,13.1,12.6,13.6
2017,IN,Indiana,Evansville,,,
2017,IN,Indiana,Evansville,10.6,9.9,11.4
2017,IL,Illinois,Springfield,9.2,8.7,9.7
2017,IN,Indiana,Fishers,8.6,8.3,9
2017,IN,Indiana,Indianapolis,11.2,11.2,11.3
2017,IN,Indiana,Indianapolis,11.9,11.3,12.6
2017,IN,Indiana,Indianapolis,10.2,9.5,11.5
2017,IN,Indiana,Indianapolis,11.2,10.7,11.9
2017,IN,Indiana,Hammond,9.9,9.4,10.6
2017,IL,Illinois,Schaumburg,8.2,7.7,8.8
2017,IN,Indiana,Indianapolis,11.4,10.9,12
2017,IN,Indiana,Indianapolis,10.3,9.9,10.7
2017,IN,Indiana,Fort Wayne,12.8,12.1,13.7
2017,IN,Indiana,Evansville,9.8,9.3,10.4
2017,IN,Indiana,Bloomington,9.7,9.2,10.3
2017,IN,Indiana,Indianapolis,15.5,14.6,16.5
2017,IN,Indiana,Carmel,8.8,8.3,9.4
2017,IN,Indiana,Bloomington,11.5,10.7,12.2
2017,IN,Indiana,Indianapolis,14.4,13.5,15.3
2017,IN,Indiana,Bloomington,8.8,8.3,9.3
2017,IL,Illinois,Waukegan,9.2,8.8,9.6
2017,IL,Illinois,Waukegan,9.5,9,10
2017,IN,Indiana,Fort Wayne,13.4,12.2,15.3
2017,IL,Illinois,Rockford,9,8.5,9.6
2017,IN,Indiana,Indianapolis,9.1,8.6,9.8
2017,IN,Indiana,Fort Wayne,12.1,11.2,13
2017,IN,Indiana,Hammond,10.4,9.9,11
2017,IN,Indiana,Indianapolis,14.1,13.1,15.1
2017,IN,Indiana,Fort Wayne,10.6,10,11.3
2017,IN,Indiana,Evansville,10.3,9.8,11
2017,IN,Indiana,Gary,12.3,11.5,13.4
2017,IN,Indiana,Indianapolis,12.1,11.5,12.8
2017,IN,Indiana,Evansville,9.9,9.3,10.7
2017,IL,Illinois,Springfield,9.2,8.6,10
2017,IN,Indiana,Evansville,10.8,10.7,11
2017,IL,Illinois,Springfield,10.1,10,10.2
2017,IN,Indiana,Indianapolis,12.2,11.6,12.9
2017,IN,Indiana,Evansville,9.9,9.3,10.5
2017,IL,Illinois,Rockford,12.2,11.5,13
2017,IN,Indiana,Hammond,9.1,8.6,9.5
2017,IN,Indiana,Gary,12.3,11.5,13.1
2017,IL,Illinois,Rockford,9.2,8.8,9.7
2017,IL,Illinois,Rockford,9.2,8.9,9.6
2017,IN,Indiana,Hammond,9.4,9,9.9
2017,IN,Indiana,Gary,10.5,10,11
2017,IL,Illinois,Springfield,10.5,9.9,11.1
2017,IN,Indiana,Indianapolis,10,9.7,10.5
2017,IL,Illinois,Schaumburg,8,7.5,8.5
2017,IN,Indiana,Indianapolis,10.6,10,11.2
2017,IN,Indiana,Fort Wayne,13.8,13,14.8
2017,IN,Indiana,Indianapolis,10.5,9.9,11.1
2017,IN,Indiana,Indianapolis,10.4,9.7,11.2
2017,IN,Indiana,Carmel,8.5,8.4,8.7
2017,IN,Indiana,Indianapolis,12.2,11.4,13
2017,IN,Indiana,Fort Wayne,13,12.5,13.7
2017,IN,Indiana,Hammond,10.2,10,10.3
2017,IN,Indiana,Indianapolis,13,12.4,13.7
2017,IL,Illinois,Waukegan,9.2,8.9,9.5
2017,IN,Indiana,Bloomington,11.6,10.3,13.3
2017,IL,Illinois,Rockford,10.8,10.3,11.3
2017,IN,Indiana,Indianapolis,11.8,11.2,12.4
2017,IN,Indiana,Indianapolis,10.3,9.9,10.9
2017,IN,Indiana,Bloomington,9.3,8.7,10.1
2017,IN,Indiana,Fort Wayne,9.7,9.3,10.1
2017,IN,Indiana,Indianapolis,13.8,12.9,14.9
2017,IN,Indiana,Fishers,8.9,8.4,9.5
2017,IL,Illinois,Springfield,8.6,8.1,9.1
2017,IL,Illinois,Waukegan,9.8,9.2,10.4
2017,IN,Indiana,Fort Wayne,,,
2017,IL,Illinois,Schaumburg,7.7,7.3,8.2
2017,IN,Indiana,Hammond,10.3,9.7,10.9
2017,IL,Illinois,Springfield,12.4,11.7,13.2
2017,IN,Indiana,Indianapolis,11.7,11,12.7
2017,IN,Indiana,Evansville,10.6,10,11.2
2017,IN,Indiana,Evansville,9.9,9.3,10.7
2017,IL,Illinois,Springfield,9.4,9.1,9.8
2017,IL,Illinois,Rockford,10,9.6,10.5
2017,IN,Indiana,Indianapolis,9.6,9.2,10.1
2017,IN,Indiana,Gary,12.9,12.1,13.8
2017,IL,Illinois,Rockford,9.1,8.6,9.8
2017,IN,Indiana,Indianapolis,13,12.2,13.8
2017,IN,Indiana,Indianapolis,11.5,10.8,12.4
2017,IL,Illinois,Schaumburg,7.4,7,8
2017,IN,Indiana,Indianapolis,11.3,10.5,12.3
2017,IL,Illinois,Waukegan,10.1,9.5,10.8
2017,IL,Illinois,Rockford,10.8,10.3,11.4
2017,IN,Indiana,Indianapolis,10.6,10,11.3
2017,IN,Indiana,Gary,12.9,12,13.9
2017,IN,Indiana,Bloomington,10.3,10.1,10.6
2017,IN,Indiana,Gary,12.6,12.5,12.8
2017,IN,Indiana,Fort Wayne,11,10.4,11.7
2017,IN,Indiana,Fort Wayne,13.7,13,14.5
2017,IN,Indiana,Indianapolis,12,11.2,12.9
2017,IN,Indiana,Evansville,11,10.4,11.7
2017,IN,Indiana,Bloomington,11.5,10.3,13.4
2017,IL,Illinois,Rockford,12.1,11.5,12.6
2017,IN,Indiana,Fort Wayne,14.3,13.3,15.4
2017,IN,Indiana,Indianapolis,10.2,9.7,10.8
2017,IN,Indiana,Gary,14.3,13.2,15.6
2017,IL,Illinois,Rockford,9.2,8.8,9.8
2017,IN,Indiana,Carmel,8.6,8.1,9.4
2017,IL,Illinois,Springfield,11,10.5,11.5
2017,IN,Indiana,Fishers,8.6,8.2,9.2
2017,IN,Indiana,Evansville,9.7,9.2,10.4
2017,IN,Indiana,Fort Wayne,9.3,8.8,9.9
2017,IN,Indiana,Indianapolis,11.7,11.1,12.4
2017,IN,Indiana,Indianapolis,9.4,9,9.8
2017,IN,Indiana,Indianapolis,12.8,11.9,13.7
2017,IN,Indiana,Indianapolis,11.3,10.6,12
2017,IN,Indiana,Carmel,8.3,7.8,8.8
2017,IN,Indiana,Fort Wayne,10.2,9.6,10.9
2017,IN,Indiana,Indianapolis,10.2,9.7,10.8
2017,IL,Illinois,Schaumburg,8.1,7.5,8.8
2017,IN,Indiana,Indianapolis,11.1,10.4,11.7
2017,IN,Indiana,Indianapolis,9.3,8.9,9.7
2017,IL,Illinois,Rockford,8.8,8.4,9.3
2017,IL,Illinois,Springfield,10.4,9.9,11
2017,IN,Indiana,Indianapolis,11.2,10.8,11.7
2017,IN,Indiana,Indianapolis,11.5,11,12.1
2017,IN,Indiana,Indianapolis,11.5,10.9,12.3
2017,IN,Indiana,Indianapolis,12.9,12.1,13.7
2017,IN,Indiana,Fort Wayne,10.8,10.4,11.4
2017,IN,Indiana,Indianapolis,13.2,12.5,13.9
2017,IN,Indiana,Gary,12.1,11.4,13
2017,IN,Indiana,Evansville,11.6,10.8,12.5
2017,IN,Indiana,Fort Wayne,9.7,9.2,10.2
2017,IN,Indiana,Fort Wayne,10.2,9.6,10.9
2017,IN,Indiana,Bloomington,9.8,9.2,10.7
2017,IL,Illinois,Springfield,9.2,8.7,9.9
2017,IN,Indiana,Indianapolis,10.8,10.2,11.6
2017,IN,Indiana,Fort Wayne,9.3,8.7,10
2017,IN,Indiana,Evansville,12.6,11.8,13.4
2017,IN,Indiana,Indianapolis,14,13.1,15.1
2017,IN,Indiana,Carmel,8.4,8,9
2017,IN,Indiana,Fort Wayne,9.4,8.8,10
2017,IN,Indiana,Indianapolis,12,11.4,12.6
2017,IN,Indiana,Indianapolis,13.6,13.1,14.3
2017,IL,Illinois,Springfield,9.7,9.3,10.1
2017,IN,Indiana,Indianapolis,9.8,9.4,10.3
2017,IN,Indiana,Indianapolis,13.1,12.4,13.9
2017,IN,Indiana,Indianapolis,12.9,12.2,13.7
2017,IN,Indiana,Indianapolis,11.3,10.8,12
2017,IN,Indiana,Hammond,9.7,9.2,10.2
2017,IN,Indiana,Indianapolis,9.9,9.4,10.5
2017,IN,Indiana,Gary,12.4,11.6,13.3
2017,IN,Indiana,Indianapolis,10.7,10.2,11.3
2017,IN,Indiana,Indianapolis,11.3,10.8,11.8
2017,IL,Illinois,Schaumburg,7.7,7.4,8.2
2017,IL,Illinois,Schaumburg,7.7,7.6,7.8
2017,IL,Illinois,Rockford,9.8,9.4,10.1
2017,IN,Indiana,Indianapolis,14.4,13.3,15.6
2017,IN,Indiana,Indianapolis,12.9,12.2,13.7
2017,IL,Illinois,Rockford,,,
2017,IL,Illinois,Rockford,9,8.4,9.6
2017,IL,Illinois,Rockford,11.1,10.6,11.7
2017,IN,Indiana,Indianapolis,13,12.3,13.8
2017,IN,Indiana,Indianapolis,9.9,9.3,10.6
2017,IL,Illinois,Waukegan,10.8,10,11.5
2017,IL,Illinois,Springfield,10.5,9.9,11.2
2017,IN,Indiana,Evansville,10.8,10,11.7
2017,IN,Indiana,Hammond,9.9,9.3,10.6
2017,IN,Indiana,Fort Wayne,10.1,9.3,11.2
2017,IN,Indiana,Indianapolis,9.4,8.8,10.1
2017,IL,Illinois,Springfield,9.8,9.2,10.4
2017,IN,Indiana,Indianapolis,10.3,9.7,11
2017,IN,Indiana,Evansville,11.1,10.5,11.8
2017,IN,Indiana,Fort Wayne,9.9,9.4,10.5
2017,IN,Indiana,Indianapolis,14.8,13.5,16
2017,IN,Indiana,Fort Wayne,11.9,11.3,12.4
2017,IN,Indiana,Carmel,8.5,8.1,9
2017,IN,Indiana,Bloomington,11.6,10.3,12.7
2017,IN,Indiana,Fort Wayne,13.5,12.7,14.4
2017,IN,Indiana,Bloomington,8.3,8,8.9
2017,IN,Indiana,Indianapolis,11.8,11.2,12.6
2017,IL,Illinois,Springfield,10.5,9.8,11.2
2017,IL,Illinois,Waukegan,9,8.6,9.5
2017,IN,Indiana,Indianapolis,12.5,11.5,13.5
2017,IL,Illinois,Schaumburg,6.8,6.6,7.1
2017,IN,Indiana,Fort Wayne,10.7,10.1,11.4
2017,IL,Illinois,Schaumburg,8.1,7.6,8.6
2017,IN,Indiana,Fishers,8.6,8.1,9.2
2017,IL,Illinois,Springfield,8.7,8.1,9.3
2017,IN,Indiana,Gary,13.1,12.2,14.2
2017,IN,Indiana,Evansville,10.5,9.8,11.4
2017,IN,Indiana,Indianapolis,10.4,10,11
2017,IN,Indiana,Evansville,10.8,10.7,11
2017,IL,Illinois,Rockford,11.7,11,12.4
2017,IN,Indiana,Fort Wayne,10.9,10.3,11.7
2017,IL,Illinois,Schaumburg,7.8,7.3,8.4
2017,IL,Illinois,Rockford,11,10.3,11.7
2017,IN,Indiana,Hammond,12.5,11.7,13.4
2017,IL,Illinois,Rockford,12.9,12.3,13.5
2017,IN,Indiana,Indianapolis,11.5,11,12.2
2017,IN,Indiana,Fort Wayne,13.2,12.5,14
2017,IN,Indiana,Indianapolis,11.1,10.6,11.8
2017,IL,Illinois,Waukegan,9.7,9.3,10.1
2017,IL,Illinois,Rockford,9.8,9.3,10.4
2017,IN,Indiana,Evansville,13.5,12.8,14.3
2017,IN,Indiana,Fort Wayne,11.8,10.9,13
2017,IN,Indiana,Indianapolis,9.8,9.4,10.4
2017,IL,Illinois,Springfield,10.1,10,10.2
2017,IN,Indiana,Indianapolis,15.2,13.9,16.9
2017,IN,Indiana,Carmel,8.1,7.7,8.6
2017,IN,Indiana,Indianapolis,11.4,10.7,12.2
2017,IN,Indiana,Indianapolis,12.6,12,13.3
2017,IN,Indiana,Evansville,11.4,10.6,12.3
2017,IN,Indiana,Evansville,9.9,9.3,10.7
2017,IN,Indiana,Hammond,9.7,9.2,10.2
2017,IN,Indiana,Bloomington,,,
2017,IN,Indiana,Gary,12.5,11.7,13.4
2017,IN,Indiana,Bloomington,10.8,10,12.2
2017,IL,Illinois,Schaumburg,7.6,7.2,8.1
2017,IN,Indiana,Indianapolis,11,10.4,11.7
2017,IN,Indiana,Fort Wayne,10.4,9.7,11.2
2017,IL,Illinois,Waukegan,8.7,8.2,9.3
2017,IL,Illinois,Springfield,11.9,11.3,12.6
2017,IN,Indiana,Fort Wayne,9.8,9.3,10.4
2017,IL,Illinois,Springfield,8.6,8.1,9.2
2017,IN,Indiana,Fishers,9,8.4,9.8
2017,IL,Illinois,Waukegan,12,11.3,12.7
2017,IL,Illinois,Waukegan,10.1,9.5,10.7
2017,IL,Illinois,Schaumburg,8.8,8.2,9.5
2017,IN,Indiana,Fort Wayne,11.6,11,12.2
2017,IN,Indiana,Indianapolis,12.7,12,13.5
2017,IL,Illinois,Springfield,9.7,9,10.4
2017,IN,Indiana,Indianapolis,10.4,9.8,11
2017,IN,Indiana,Fort Wayne,12.3,11.8,12.9
2017,IN,Indiana,Gary,14.6,13.5,15.9
2017,IN,Indiana,Fort Wayne,10.7,9.9,11.5
2017,IL,Illinois,Springfield,10.4,9.8,11
2017,IN,Indiana,Indianapolis,13.8,12.8,14.8
2017,IL,Illinois,Rockford,11.1,10.6,11.7
2017,IN,Indiana,Fort Wayne,11.4,10.9,12
2017,IL,Illinois,Springfield,8.7,8.3,9.2
2017,IN,Indiana,Evansville,11.5,10.8,12.3
2017,IL,Illinois,Springfield,14.5,13.6,15.5
2017,IN,Indiana,Carmel,8.1,7.8,8.6
2017,IN,Indiana,Bloomington,10.1,9.4,10.9
2017,IN,Indiana,Indianapolis,10.4,9.9,11
2017,IN,Indiana,Indianapolis,15.1,14,16.5
2017,IN,Indiana,Indianapolis,11.6,11.1,12.2
2017,IN,Indiana,Indianapolis,12.1,11.3,13
2017,IN,Indiana,Indianapolis,13.7,12.8,14.6
2017,IN,Indiana,Evansville,9.1,8.5,9.7
2017,IN,Indiana,Hammond,9.9,9.4,10.4
2017,IN,Indiana,Indianapolis,10,9.5,10.5
2017,IN,Indiana,Indianapolis,12.3,11.8,12.9
2017,IN,Indiana,Indianapolis,11.8,11.4,12.3
2017,IL,Illinois,Waukegan,9.7,9.6,9.8
